country,layer,source_survey,table_id,indicator,response_option,base_type,sample_n,value,unit,comparability,note
독일,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,음식 - 5점 척도 평균(점),한류경험자(항목별 base 상이),439.0,3.92,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,한국어 - 5점 척도 평균(점),한류경험자(항목별 base 상이),172.0,3.91,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,전반적 만족도 - 5점 척도 평균(점),한류경험자(항목별 base 상이),900.0,3.5,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),900.0,3.33,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),900.0,3.22,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),900.0,3.25,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),900.0,3.28,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),900.0,3.15,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
독일,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),900.0,3.16,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
독일,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,매우 부정적으로 변함,한류경험자(국가별 균일),900.0,1.7,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
독일,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,약간 부정적으로 변함,한류경험자(국가별 균일),900.0,5.4,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
독일,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,변화 없음,한류경험자(국가별 균일),900.0,39.2,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
독일,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,약간 긍정적으로 변함,한류경험자(국가별 균일),900.0,36.9,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
독일,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,매우 긍정적으로 변함,한류경험자(국가별 균일),900.0,16.8,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
독일,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,5점 척도 평균(점),한류경험자(국가별 균일),900.0,3.62,score(1-5),conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,드라마 - 5점 척도 평균(점),한류경험자(항목별 base 상이),502.0,3.56,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,예능 - 5점 척도 평균(점),한류경험자(항목별 base 상이),305.0,3.47,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,영화 - 5점 척도 평균(점),한류경험자(항목별 base 상이),499.0,3.49,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,음악 - 5점 척도 평균(점),한류경험자(항목별 base 상이),508.0,3.25,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,애니메이션 - 5점 척도 평균(점),한류경험자(항목별 base 상이),503.0,3.5,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,출판물 - 5점 척도 평균(점),한류경험자(항목별 base 상이),306.0,3.48,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,웹툰 - 5점 척도 평균(점),한류경험자(항목별 base 상이),124.0,3.84,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,게임 - 5점 척도 평균(점),한류경험자(항목별 base 상이),448.0,3.48,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,패션 - 5점 척도 평균(점),한류경험자(항목별 base 상이),415.0,3.71,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,뷰티 - 5점 척도 평균(점),한류경험자(항목별 base 상이),498.0,3.69,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,음식 - 5점 척도 평균(점),한류경험자(항목별 base 상이),500.0,3.57,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,한국어 - 5점 척도 평균(점),한류경험자(항목별 base 상이),101.0,4.06,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,전반적 만족도 - 5점 척도 평균(점),한류경험자(항목별 base 상이),1000.0,3.43,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),1000.0,3.28,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),1000.0,3.27,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),1000.0,3.35,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),1000.0,3.31,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),1000.0,3.18,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
러시아,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),1000.0,3.18,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
러시아,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,매우 부정적으로 변함,한류경험자(국가별 균일),1000.0,0.8,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
러시아,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,약간 부정적으로 변함,한류경험자(국가별 균일),1000.0,2.7,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
러시아,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,변화 없음,한류경험자(국가별 균일),1000.0,44.6,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
러시아,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,약간 긍정적으로 변함,한류경험자(국가별 균일),1000.0,39.9,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
러시아,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,매우 긍정적으로 변함,한류경험자(국가별 균일),1000.0,12.0,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
러시아,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,5점 척도 평균(점),한류경험자(국가별 균일),1000.0,3.6,score(1-5),conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,드라마 - 5점 척도 평균(점),한류경험자(항목별 base 상이),420.0,3.89,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,예능 - 5점 척도 평균(점),한류경험자(항목별 base 상이),336.0,4.01,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,영화 - 5점 척도 평균(점),한류경험자(항목별 base 상이),408.0,3.81,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,음악 - 5점 척도 평균(점),한류경험자(항목별 base 상이),413.0,3.76,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,애니메이션 - 5점 척도 평균(점),한류경험자(항목별 base 상이),412.0,3.81,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,출판물 - 5점 척도 평균(점),한류경험자(항목별 base 상이),301.0,3.98,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,웹툰 - 5점 척도 평균(점),한류경험자(항목별 base 상이),383.0,4.03,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,게임 - 5점 척도 평균(점),한류경험자(항목별 base 상이),407.0,3.87,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,패션 - 5점 척도 평균(점),한류경험자(항목별 base 상이),407.0,4.02,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,뷰티 - 5점 척도 평균(점),한류경험자(항목별 base 상이),408.0,4.04,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,음식 - 5점 척도 평균(점),한류경험자(항목별 base 상이),410.0,3.84,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,한국어 - 5점 척도 평균(점),한류경험자(항목별 base 상이),153.0,4.09,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,전반적 만족도 - 5점 척도 평균(점),한류경험자(항목별 base 상이),880.0,3.8,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),880.0,3.62,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),880.0,3.56,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),880.0,3.69,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),880.0,3.7,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),한류경험자(국가별 균일),880.0,3.51,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
튀르키예,Layer1_Hallyu_Exposure,한류실태조사,1-33,관심도 1년전대비/1년후예상 변화,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),한류경험자(국가별 균일),880.0,3.51,score(1-5),not_comparable,핵심 Funnel 지표로 사용하지 않음(확정 보고서 제외 결정). '변화 방향'을 묻는 문항이라 잠재방한객조사의 어떤 지표와도 개념적 대응이 없음(NO_MATCH). 국가 내부 트렌드 참고용으로만 유지.
튀르키예,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,매우 부정적으로 변함,한류경험자(국가별 균일),880.0,1.1,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
튀르키예,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,약간 부정적으로 변함,한류경험자(국가별 균일),880.0,5.3,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
튀르키예,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,변화 없음,한류경험자(국가별 균일),880.0,21.7,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
튀르키예,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,약간 긍정적으로 변함,한류경험자(국가별 균일),880.0,43.1,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
튀르키예,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,매우 긍정적으로 변함,한류경험자(국가별 균일),880.0,28.7,%,conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
튀르키예,Layer2_Korea_Perception,한류실태조사,1-35,문화경험이 한국 인식에 미친 영향,5점 척도 평균(점),한류경험자(국가별 균일),880.0,3.93,score(1-5),conditional,잠재방한객 E4-1과 질문 설계가 가장 유사한 대응 후보(STRONG_CANDIDATE). 단 모집단이 '이미 콘텐츠 경험자로 스크리닝된 패널'이라는 점을 항상 함께 표기해야 함.
UAE,Layer1_Hallyu_Exposure,한류실태조사,1-16,콘텐츠 카테고리별 호감도,드라마 - 5점 척도 평균(점),한류경험자(항목별 base 상이),350.0,4.19,score(1-5),conditional,한류 경험자로 사전 스크리닝된 패널 기준. 카테고리별 응답 사례수가 국가마다 다름. 잠재방한객 E3 시리즈와 카테고리 축은 겹치나 측정대상(호감도 vs 이용빈도)이 달라 조건부 참고용.
